date,cod,value_price
2020-10-14,ibov,99334.0
2020-10-15,ibov,99054.0
2020-10-16,ibov,98309.0
2020-10-19,ibov,98657.0
2020-10-20,ibov,100539.0
2020-10-21,ibov,100552.0
2020-10-22,ibov,101917.0
2020-10-23,ibov,101259.0
2020-10-26,ibov,101016.0
2020-10-27,ibov,99605.0
2020-10-28,ibov,95368.0
2020-10-29,ibov,96582.0
2020-10-30,ibov,93952.0
2020-11-03,ibov,95979.0
2020-11-04,ibov,97866.0
2020-11-05,ibov,100751.0
2020-11-06,ibov,100925.0
2020-11-09,ibov,103515.0
2020-11-10,ibov,105066.0
2020-11-11,ibov,104808.0
2020-11-12,ibov,102507.0
2020-11-13,ibov,104723.0
2020-11-16,ibov,106429.0
2020-11-17,ibov,107248.0
2020-11-18,ibov,106119.0
2020-11-19,ibov,106669.0
2020-11-20,ibov,106042.0
2020-11-23,ibov,107378.0
2020-11-24,ibov,109786.0
2020-11-25,ibov,110132.0
2020-11-26,ibov,110227.0
2020-11-27,ibov,110575.0
2020-11-30,ibov,108893.0
2020-12-01,ibov,111399.0
2020-12-02,ibov,111878.0
2020-12-03,ibov,112291.0
2020-12-04,ibov,113750.0
2020-12-07,ibov,113589.0
2020-12-08,ibov,113793.0
2020-12-09,ibov,113001.0
2020-12-10,ibov,115128.0
2020-12-11,ibov,115128.0
2020-12-14,ibov,114611.0
2020-12-15,ibov,116148.0
2020-12-16,ibov,117857.0
2020-12-17,ibov,118400.0
2020-12-18,ibov,118023.0
2020-12-21,ibov,115822.0
2020-12-22,ibov,116636.0
2020-12-23,ibov,117806.0
2020-12-28,ibov,119123.0
2020-12-29,ibov,119409.0
2020-12-30,ibov,119017.0
2021-01-04,ibov,118854.0
2021-01-05,ibov,119376.0
2021-01-06,ibov,119100.0
2021-01-07,ibov,122385.0
2021-01-08,ibov,125076.0
2021-01-11,ibov,123255.0
2021-01-12,ibov,123998.0
2021-01-13,ibov,121933.0
2021-01-14,ibov,123480.0
2021-01-15,ibov,120348.0
2021-01-18,ibov,121241.0
2021-01-19,ibov,120636.0
2021-01-20,ibov,119646.0
2021-01-21,ibov,118328.0
2021-01-22,ibov,117380.0
2021-01-26,ibov,116464.0
2021-01-27,ibov,115882.0
2021-01-28,ibov,118883.0
2021-01-29,ibov,115067.0
2021-02-01,ibov,117517.0
2021-02-02,ibov,118233.0
2021-02-03,ibov,119724.0
2021-02-04,ibov,119260.0
2021-02-05,ibov,120240.0
2021-02-08,ibov,119696.0
2021-02-09,ibov,119471.0
2021-02-10,ibov,118435.0
2021-02-11,ibov,119299.0
2021-02-12,ibov,119428.0
2021-02-17,ibov,120355.0
2021-02-18,ibov,119198.0
2021-02-19,ibov,118430.0
2021-02-22,ibov,112667.0
2021-02-23,ibov,115227.0
2021-02-24,ibov,115667.0
2021-02-25,ibov,112256.0
2021-02-26,ibov,110035.0
2021-03-01,ibov,110334.0
2021-03-02,ibov,111539.0
2021-03-03,ibov,111183.0
2021-03-04,ibov,112690.0
2021-03-05,ibov,115202.0
2021-03-08,ibov,110611.0
2021-03-09,ibov,111330.0
2021-03-10,ibov,112776.0
2021-03-11,ibov,114983.0
2021-03-12,ibov,114160.0
2021-03-15,ibov,114850.0
2021-03-16,ibov,114018.0
2021-03-17,ibov,116549.0
2021-03-18,ibov,114835.0
2021-03-19,ibov,116221.0
2021-03-22,ibov,114978.0
2021-03-23,ibov,113261.0
2021-03-24,ibov,112064.0
2021-03-25,ibov,113749.0
2021-03-26,ibov,114780.0
2021-03-29,ibov,115418.0
2021-03-30,ibov,116849.0
2021-03-31,ibov,116633.0
2021-04-01,ibov,115253.0
2021-04-05,ibov,117518.0
2021-04-06,ibov,117498.0
2021-04-07,ibov,117623.0
2021-04-08,ibov,118313.0
2021-04-09,ibov,117669.0
2021-04-12,ibov,118811.0
2021-04-13,ibov,119297.0
2021-04-14,ibov,120294.0
2021-04-15,ibov,120700.0
2021-04-16,ibov,121113.0
2021-04-19,ibov,120933.0
2021-04-20,ibov,120061.0
2021-04-22,ibov,119371.0
2021-04-23,ibov,120530.0
2021-04-26,ibov,120594.0
2021-04-27,ibov,119388.0
2021-04-28,ibov,121052.0
2021-04-29,ibov,120065.0
2021-04-30,ibov,118893.0
2021-05-03,ibov,119209.0
2021-05-04,ibov,117712.0
2021-05-05,ibov,119564.0
2021-05-06,ibov,119920.0
2021-05-07,ibov,122038.0
2021-05-10,ibov,121909.0
2021-05-11,ibov,122964.0
2021-05-12,ibov,119710.0
2021-05-13,ibov,120705.0
2021-05-14,ibov,121880.0
2021-05-17,ibov,122937.0
2021-05-18,ibov,122979.0
2021-05-19,ibov,122636.0
2021-05-20,ibov,122700.0
2021-05-21,ibov,122592.0
2021-05-24,ibov,124031.0
2021-05-25,ibov,122987.0
2021-05-26,ibov,123989.0
2021-05-27,ibov,124366.0
2021-05-28,ibov,125561.0
2021-05-31,ibov,126215.0
2021-06-01,ibov,128267.0
2021-06-02,ibov,129601.0
2021-06-04,ibov,130125.0
2021-06-07,ibov,130776.0
2021-06-08,ibov,129787.0
2021-06-09,ibov,129906.0
2021-06-10,ibov,130076.0
2021-06-11,ibov,129441.0
2021-06-14,ibov,130207.0
2021-06-15,ibov,130091.0
2021-06-16,ibov,129259.0
2021-06-17,ibov,128057.0
2021-06-18,ibov,128405.0
2021-06-21,ibov,129264.0
2021-06-22,ibov,128767.0
2021-06-23,ibov,128427.0
2021-06-24,ibov,129513.0
2021-06-25,ibov,127255.0
2021-06-28,ibov,127429.0
2021-06-29,ibov,127327.0
2021-06-30,ibov,126801.0
2021-07-01,ibov,125666.0
2021-07-02,ibov,127621.0
2021-07-05,ibov,126920.0
2021-07-06,ibov,125094.0
2021-07-07,ibov,127018.0
2021-07-08,ibov,125427.0
2021-07-12,ibov,127593.0
2021-07-13,ibov,128167.0
2021-07-14,ibov,128406.0
2021-07-15,ibov,127467.0
2021-07-16,ibov,125960.0
2021-07-19,ibov,124394.0
2021-07-20,ibov,125401.0
2021-07-21,ibov,125929.0
2021-07-22,ibov,126146.0
2021-07-23,ibov,125052.0
2021-07-26,ibov,126003.0
2021-07-27,ibov,124612.0
2021-07-28,ibov,126285.0
2021-07-29,ibov,125675.0
2021-07-30,ibov,121800.0
2021-08-02,ibov,122515.0
2021-08-03,ibov,123576.0
2021-08-04,ibov,121801.0
2021-08-05,ibov,121632.0
2021-08-06,ibov,122810.0
2021-08-09,ibov,123019.0
2021-08-10,ibov,122202.0
2021-08-11,ibov,122056.0
2021-08-12,ibov,120700.0
2021-08-13,ibov,121193.0
2021-08-16,ibov,119180.0
2021-08-17,ibov,117903.0
2021-08-18,ibov,116642.0
2021-08-19,ibov,117164.0
2021-08-20,ibov,118052.0
2021-08-23,ibov,117471.0
2021-08-24,ibov,120210.0
2021-08-25,ibov,120817.0
2021-08-26,ibov,118723.0
2021-08-27,ibov,120677.0
2021-08-30,ibov,119739.0
2021-08-31,ibov,118781.0
2021-09-01,ibov,119395.0
2021-09-02,ibov,116677.0
2021-09-03,ibov,116933.0
2021-09-06,ibov,117868.0
2021-09-08,ibov,113412.0
2021-09-09,ibov,115360.0
2021-09-10,ibov,114285.0
2021-09-13,ibov,116403.0
2021-09-14,ibov,116180.0
2021-09-15,ibov,115062.0
2021-09-16,ibov,113794.0
2021-09-17,ibov,111439.0
2021-09-20,ibov,108843.0
2021-09-21,ibov,110249.0
2021-09-22,ibov,112282.0
2021-09-23,ibov,114064.0
2021-09-24,ibov,113282.0
2021-09-27,ibov,113583.0
2021-09-28,ibov,110123.0
2021-09-29,ibov,111106.0
2021-09-30,ibov,110979.0
2021-10-01,ibov,112899.0
2021-10-04,ibov,110393.0
2021-10-05,ibov,110457.0
2021-10-06,ibov,110559.0
2021-10-07,ibov,110585.0
2021-10-08,ibov,112833.0
2021-10-11,ibov,112180.0
2021-10-13,ibov,113455.0
2021-10-14,ibov,113185.0
2021-10-15,ibov,114647.0
2021-10-18,ibov,114428.0
2021-10-19,ibov,110672.0
2021-10-20,ibov,110786.0
2021-10-21,ibov,107735.0
2021-10-22,ibov,106296.0
2021-10-25,ibov,108714.0
2021-10-26,ibov,106419.0
2021-10-27,ibov,106363.0
2021-10-28,ibov,105704.0
2021-10-29,ibov,103500.0
2021-11-01,ibov,105550.0
2021-11-03,ibov,105616.0
2021-11-04,ibov,103412.0
2021-11-05,ibov,104824.0
2021-11-08,ibov,104781.0
2021-11-09,ibov,105535.0
2021-11-10,ibov,105967.0
2021-11-11,ibov,107594.0
2021-11-12,ibov,106334.0
2021-11-16,ibov,104403.0
2021-11-17,ibov,102948.0
2021-11-18,ibov,102426.0
2021-11-19,ibov,103035.0
2021-11-22,ibov,102122.0
2021-11-23,ibov,103653.0
2021-11-24,ibov,104514.0
2021-11-25,ibov,105811.0
2021-11-26,ibov,102224.0
2021-11-29,ibov,102814.0
2021-11-30,ibov,101915.0
2021-12-01,ibov,100774.0
2021-12-02,ibov,104466.0
2021-12-03,ibov,105069.0
2021-12-06,ibov,106858.0
2021-12-07,ibov,107557.0
2021-12-08,ibov,108095.0
2021-12-09,ibov,106291.0
2021-12-10,ibov,107758.0
2021-12-13,ibov,107383.0
2021-12-14,ibov,106759.0
2021-12-15,ibov,107431.0
2021-12-16,ibov,108326.0
2021-12-17,ibov,107200.0
2021-12-20,ibov,105019.0
2021-12-21,ibov,105499.0
2021-12-22,ibov,105243.0
2021-12-23,ibov,104891.0
2021-12-27,ibov,105554.0
2021-12-28,ibov,104864.0
2021-12-29,ibov,104107.0
2021-12-30,ibov,104822.0
2022-01-03,ibov,103921.0
2022-01-04,ibov,103513.0
2022-01-05,ibov,101005.0
2022-01-06,ibov,101561.0
2022-01-07,ibov,102719.0
2022-01-10,ibov,101945.0
2022-01-11,ibov,103778.0
2022-01-12,ibov,105685.0
2022-01-13,ibov,105529.0
2022-01-14,ibov,106927.0
2022-01-17,ibov,106373.0
2022-01-18,ibov,106667.0
2022-01-19,ibov,108013.0
2022-01-20,ibov,109101.0
2022-01-21,ibov,108941.0
2022-01-24,ibov,107937.0
2022-01-25,ibov,110203.0
2022-01-26,ibov,111289.0
2022-01-27,ibov,112611.0
2022-01-28,ibov,111910.0
2022-01-31,ibov,112143.0
2022-02-01,ibov,113228.0
2022-02-02,ibov,111894.0
2022-02-03,ibov,111695.0
2022-02-04,ibov,112244.0
2022-02-07,ibov,111996.0
2022-02-08,ibov,112234.0
2022-02-09,ibov,112461.0
2022-02-10,ibov,113367.0
2022-02-11,ibov,113572.0
2022-02-14,ibov,113899.0
2022-02-15,ibov,114828.0
2022-02-16,ibov,115180.0
2022-02-17,ibov,113528.0
2022-02-18,ibov,112879.0
2022-02-21,ibov,111725.0
2022-02-22,ibov,112891.0
2022-02-23,ibov,112007.0
2022-02-24,ibov,111591.0
2022-02-25,ibov,113141.0
2022-03-02,ibov,115173.0
2022-03-03,ibov,115165.0
2022-03-04,ibov,114473.0
2022-03-07,ibov,111593.0
2022-03-08,ibov,111203.0
2022-03-09,ibov,113900.0
2022-03-10,ibov,113663.0
2022-03-11,ibov,111713.0
2022-03-14,ibov,109927.0
2022-03-15,ibov,108959.0
2022-03-16,ibov,111112.0
2022-03-17,ibov,113076.0
2022-03-18,ibov,115310.0
2022-03-21,ibov,116154.0
2022-03-22,ibov,117272.0
2022-03-23,ibov,117457.0
2022-03-24,ibov,119052.0
2022-03-25,ibov,119081.0
2022-03-28,ibov,118737.0
2022-03-29,ibov,120014.0
2022-03-30,ibov,120259.0
2022-03-31,ibov,119999.0
2022-04-01,ibov,121570.0
2022-04-04,ibov,121279.0
2022-04-05,ibov,118885.0
2022-04-06,ibov,118227.0
2022-04-07,ibov,118862.0
2022-04-08,ibov,118322.0
2022-04-11,ibov,116952.0
2022-04-12,ibov,116146.0
2022-04-13,ibov,116781.0
2022-04-14,ibov,116181.0
2022-04-18,ibov,115687.0
2022-04-19,ibov,115056.0
2022-04-20,ibov,114343.0
2022-04-22,ibov,111077.0
2022-04-25,ibov,110684.0
2022-04-26,ibov,108212.0
2022-04-27,ibov,109349.0
2022-04-28,ibov,109918.0
2022-04-29,ibov,107876.0
2022-05-02,ibov,106638.0
2022-05-03,ibov,106528.0
2022-05-04,ibov,108343.0
2022-05-05,ibov,105304.0
2022-05-06,ibov,105134.0
2022-05-09,ibov,103250.0
2022-05-10,ibov,103109.0
2022-05-11,ibov,104396.0
2022-05-12,ibov,105687.0
2022-05-13,ibov,106924.0
2022-05-16,ibov,108232.0
2022-05-17,ibov,108789.0
2022-05-18,ibov,106247.0
2022-05-19,ibov,107005.0
2022-05-20,ibov,108487.0
2022-05-23,ibov,110345.0
2022-05-24,ibov,110580.0
2022-05-25,ibov,110579.0
2022-05-26,ibov,111889.0
2022-05-27,ibov,111941.0
2022-05-30,ibov,111032.0
2022-05-31,ibov,111350.0
2022-06-01,ibov,111359.0
2022-06-02,ibov,112392.0
2022-06-03,ibov,111102.0
2022-06-06,ibov,110185.0
2022-06-07,ibov,110069.0
2022-06-08,ibov,108367.0
2022-06-09,ibov,107093.0
2022-06-10,ibov,105481.0
2022-06-13,ibov,102598.0
2022-06-14,ibov,102063.0
2022-06-15,ibov,102806.0
2022-06-17,ibov,99824.0
2022-06-20,ibov,99852.0
2022-06-21,ibov,99684.0
2022-06-22,ibov,99522.0
2022-06-23,ibov,98080.0
2022-06-24,ibov,98672.0
2022-06-27,ibov,100763.0
2022-06-28,ibov,100591.0
2022-06-29,ibov,99621.0
2022-06-30,ibov,98541.0
2022-07-01,ibov,98953.0
2022-07-04,ibov,98608.0
2022-07-05,ibov,98294.0
2022-07-06,ibov,98718.0
2022-07-07,ibov,100729.0
2022-07-08,ibov,100288.0
2022-07-11,ibov,98212.0
2022-07-12,ibov,98271.0
2022-07-13,ibov,97881.0
2022-07-14,ibov,96120.0
2022-07-15,ibov,96551.0
2022-07-18,ibov,96916.0
2022-07-19,ibov,98244.0
2022-07-20,ibov,98286.0
2022-07-21,ibov,99033.0
2022-07-22,ibov,98924.0
2022-07-25,ibov,100269.0
2022-07-26,ibov,99771.0
2022-07-27,ibov,101437.0
2022-07-28,ibov,102596.0
2022-07-29,ibov,103164.0
2022-08-01,ibov,102225.0
2022-08-02,ibov,103361.0
2022-08-03,ibov,103774.0
2022-08-04,ibov,105892.0
2022-08-05,ibov,106471.0
2022-08-08,ibov,108402.0
2022-08-09,ibov,108651.0
2022-08-10,ibov,110235.0
2022-08-11,ibov,109717.0
2022-08-12,ibov,112764.0
2022-08-15,ibov,113031.0
2022-08-16,ibov,113512.0
2022-08-17,ibov,113707.0
2022-08-18,ibov,113812.0
2022-08-19,ibov,111496.0
2022-08-22,ibov,110500.0
2022-08-23,ibov,112857.0
