date,BBAS3,BBDC4,BIDI11,BPAC11,BPAN4,ITUB4,SANB11
2021-01-22,-0.1317010983445137,-0.07781982652311903,0.3730825937338482,-0.004834829599930646,-0.01783888901402919,-0.07417342061099697,-0.0908213743810028
2021-01-26,-0.15489701041697324,-0.09994328297806354,0.4280343908043178,-0.01962128475551317,-0.036725736332832715,-0.10490260799020146,-0.12015688159957427
2021-01-27,-0.13427854532246974,-0.0855629514401327,0.2740475671357112,-0.03462128475551329,-0.02728231267343073,-0.10553651106745487,-0.12553145369850605
2021-01-28,-0.10979390976103243,-0.05864633394660079,0.3338750032399571,0.05034472239170196,0.00944342365940165,-0.06878206300853451,-0.09059749740610168
2021-01-29,-0.12731954955490332,-0.08777521224341023,0.34332134422365357,0.018415410093262086,-0.014690723584639631,-0.10205123718473885,-0.12082876664116171
2021-02-01,-0.11623724952363623,-0.06897035909892424,0.3180292526144548,0.055059269589470494,0.046170232621000284,-0.07811642500934579,-0.08634281841544378
2021-02-02,-0.12216493328127742,-0.0726983261054831,0.4409344491997693,0.05891658676893541,0.056662687213943075,-0.0977713972114631,-0.08186400833300067
2021-02-03,-0.11520621519599672,-0.06827041081025542,0.5825289347175451,0.1407752985269759,0.18467985785523533,-0.10220951411368928,-0.08544705639895511
2021-02-04,-0.11881441881930632,-0.040226240255340606,0.5909598352120005,0.17281181905342935,0.24344167956502716,-0.10601372793866193,-0.07716132127565645
2021-02-05,-0.12474238025923334,-0.04539228283680086,0.537226871665704,0.1785975769197241,0.2864637467566382,-0.10981794176363457,-0.069323594219044
2021-02-08,-0.12706186039356493,-0.06568738951952535,0.6206195406732713,0.22306284319707093,0.3683106847769302,-0.12630300089875868,-0.09955486345410403
2021-02-09,-0.11649493868497474,-0.06089041058118139,0.578262864914397,0.21845550422731597,0.3746059430069426,-0.11584121403972047,-0.0849990483322689
2021-02-10,-0.12860827304388123,-0.07122249574410167,0.47719634746361006,0.16520439292251332,0.33788020667411023,-0.12218183553515916,-0.10000287152079024
2021-02-11,-0.12525775858191013,-0.0701153048147527,0.4931436421380364,0.19574086986838646,0.3431264339705815,-0.12218183553515916,-0.09082137438100268
2021-02-12,-0.13015468569419764,-0.0701153048147527,0.5540883677175312,0.16788329120543866,0.3179432557929991,-0.11996277708404623,-0.08701444934014713
2021-02-17,-0.14020622908011104,-0.07085343210098527,0.5424071428462527,0.17131177547284904,0.33368301031117964,-0.10886708714775462,-0.08157812683837651
2021-02-18,-0.14278367605806697,-0.08001893678279093,0.5318435123873073,0.13788241959382885,0.35991629205106923,-0.11520731096246728,-0.09501531943635844
2021-02-19,-0.15902059236295985,-0.08777478803232586,0.6164550149190475,0.1453826374967313,0.41133275196854124,-0.1244008939862723,-0.08941636212875714
2021-02-22,-0.25695885692642395,-0.1476050951144875,0.6117824639831193,0.11323890874226428,0.3137460594300687,-0.18812127671420298,-0.12592050664807874
2021-02-23,-0.20368912024142838,-0.10697967222906313,0.6062975606557985,0.12416804671838211,0.4071355556056109,-0.13613048699981734,-0.09703072044423688
2021-02-24,-0.20682942921295422,-0.11325799627288069,0.6068052809004192,0.13241785060576983,0.4910805554929847,-0.14881093462924255,-0.11673850127452312
2021-02-25,-0.22802575114446777,-0.1343094713184516,0.5594717269959286,0.09545280223132546,0.4648472737530951,-0.17322137295293882,-0.14338850126181724
2021-02-26,-0.2659704801515481,-0.1505597253148382,0.5782628649143975,0.08902423080275401,0.4575019119607753,-0.18543215964495097,-0.16264827402541715
2021-03-01,-0.27094238148103533,-0.1786280759015434,0.7064498767291851,0.08720256253813274,0.5267572608922761,-0.20983583739630507,-0.1725021644405602
2021-03-02,-0.24294201049750141,-0.15648765100323736,0.6637885688235388,0.1002745576571078,0.5246591990251941,-0.17793587795973909,-0.14652379537796945
2021-03-03,-0.2413719948528814,-0.14909492444164218,0.6992381146959867,0.09641724047764288,0.455403850093693,-0.17602184062547255,-0.15660156276801374
2021-03-04,-0.21389477729603013,-0.11619735487420602,0.6238698650500949,0.05902335919114421,0.41762801019855345,-0.15018293313396303,-0.13219109488038328
2021-03-05,-0.1992403723386238,-0.07442825890620497,0.5364142143372281,0.037701560184781435,0.3693597157104709,-0.11860151595892798,-0.09367154935318345
2021-03-08,-0.23587638473213957,-0.10732582847364125,0.4030472362789759,-0.03944304018129552,0.2423926486314858,-0.1466737984076868,-0.125024490514706
2021-03-09,-0.2413719948528814,-0.09993310191204607,0.4235652329033224,-0.059479212063105025,0.17628546512937437,-0.13487063445983072,-0.12704014563946842
2021-03-10,-0.21755851737652476,-0.08477816093465518,0.4225494874769975,-0.02497820970975373,0.1836308269216944,-0.12849064257251763,-0.11001990497553227
2021-03-11,-0.21363320058268875,-0.06888382003777971,0.45454531593769043,0.006093872570382297,0.1941232815146372,-0.12721488280349058,-0.11225943707519592
2021-03-12,-0.2111162883430645,-0.07516765882568988,0.4469273777087954,0.013165257561230215,0.1888770542181657,-0.1329565971255643,-0.12435285959000253
2021-03-15,-0.21663827828096915,-0.06223006918458507,0.5624174192259797,-0.0014063453325203756,0.1815316924258461,-0.1227485305697179,-0.10643660279269351
2021-03-16,-0.21453483496508718,-0.07775492222726033,0.5471812378311061,-0.02144251721432988,0.13326339793776354,-0.14061274646263044,-0.13778979807110014
2021-03-17,-0.19270900729138163,-0.039312489580314525,0.5540883677175321,0.008986751503529344,0.25288510322442903,-0.10711768963405466,-0.10912414295904338
2021-03-18,-0.19954582285314115,-0.02157028520135329,0.48715071362901186,-0.020156890089776724,0.19307425058109629,-0.10201385519649453,-0.08448954397962771
2021-03-19,-0.19270900729138152,-0.011589871027103404,0.5705433826365789,0.0025581800749578942,0.19622241601048596,-0.10009981786222788,-0.094567311369672
2021-03-22,-0.19034232116844274,-0.016764822041328453,0.5697383487351984,0.008986751503529344,0.16264377247827655,-0.09499558574394185,-0.10218166968515163
2021-03-23,-0.21953089465344988,-0.027484211923978874,0.7008039666215882,0.01895101542752453,0.16998913427059614,-0.1179636360744144,-0.12166531942365266
2021-03-24,-0.23373101139108288,-0.03746462609822865,0.6436023437464278,-0.01640678113832561,0.11017828162726362,-0.13327553706782092,-0.12704014563946842
2021-03-25,-0.2226864761507017,-0.016025422121843658,0.5748182956151582,-0.007299311426828936,0.1290662015748334,-0.1179636360744144,-0.11382708413327203
2021-03-26,-0.22005682490299183,-0.009372095479733167,0.5544982031582344,-0.014585112873704231,0.13116426344191523,-0.10292255565541797,-0.08314577389645295
2021-03-29,-0.216375590838484,-0.005306032239193126,0.5452525107757151,-0.013621110433191586,0.11542450892373468,-0.10324229095912674,-0.11001990497553238
2021-03-30,-0.19218307704183968,0.01132770857716725,0.560391112303755,0.043808942735116485,0.1374605943006939,-0.08854122756086524,-0.09815061355251076
2021-03-31,-0.19928285772837018,-0.010480983253418064,0.592192085967864,0.03984441732763799,0.15320034881887468,-0.10611871565032749,-0.11315519909168448
2021-04-01,-0.21243111396691927,-0.04670521614190948,0.647666545200063,0.013058049333216193,0.13326339793776354,-0.13345767484033144,-0.13667015907971036
2021-04-05,-0.21348297446600328,-0.037865505572648006,0.6319183744413948,0.054844853133442895,0.17943363055876427,-0.12226614384907253,-0.12883166967244564
2021-04-06,-0.22294944127547267,-0.05303190024930804,0.7085255834589943,0.05666652139806416,0.35047179576290155,-0.13249846892920525,-0.13801367504600137
2021-04-07,-0.22794577864612142,-0.06338943807727082,0.7852343365255179,0.05859496208489423,0.38090227386572195,-0.1401729115796677,-0.13778979807110003
2021-04-08,-0.23451990676539602,-0.06634873459954604,0.757294171280112,0.06845245358668084,0.36831068477693085,-0.14688775063827786,-0.1445083943700909
2021-04-09,-0.232416185767228,-0.06782838286068349,0.7764966693247028,0.055916499607773895,0.3777541084363325,-0.14816669185311293,-0.15167474461888397
2021-04-12,-0.22294944127547267,-0.04859295546589537,0.919957674732762,0.06341628170487135,0.46589737731540315,-0.12706257108543018,-0.1315192098387954
2021-04-13,-0.22294944127547267,-0.056731020902151985,0.8832795373494577,0.056452104942036785,0.4721926355454156,-0.12738230638913894,-0.14226886227042723
2021-04-14,-0.2216346156516179,-0.04563365894362026,0.9131502592727567,0.06609517998779646,0.4480584883013743,-0.11619077539788003,-0.12502449051470588
2021-04-15,-0.2205827551525339,-0.04563365894362026,0.9049206172536464,0.06320230105464897,0.4333677647167349,-0.11619077539788003,-0.1355502659714365
2021-04-16,-0.2171642085305111,-0.034536296985088644,0.9462722203841307,0.0836668700427079,0.6295901807272211,-0.1062785833021822,-0.13219109488038294
2021-04-19,-0.22110868540207584,-0.03890142903987803,0.8970974563673164,0.0687736424649168,0.6768094442817627,-0.1197082614194026,-0.14406038630340445
2021-04-20,-0.20848663709535464,-0.05354986198292311,0.8905949779911675,0.055380458467706006,0.6799576097111524,-0.12418495335205126,-0.14226886227042723
2021-04-22,-0.2155866954641712,-0.06006022948971146,0.9248345335148738,0.045630175193932754,0.5855190826020693,-0.1238652180483425,-0.15996098797595115
2021-04-23,-0.20927553246966768,-0.04256321911732619,1.0431998267957376,0.0671663906563229,0.7166844186727515,-0.11970826141940272,-0.14226886227042723
2021-04-26,-0.20848663709535475,-0.04174958225813419,1.0467560030676681,0.09116708794561079,0.7838406331084038,-0.12034773202682025,-0.14562803336148067
2021-04-27,-0.21716420853051122,-0.05029446612398669,1.2199858814130184,0.1211679595572206,0.8824763565804172,-0.13377741014404054,-0.15861721789277605
2021-04-28,-0.20322733459993514,-0.0030941956469996423,1.2687544692341364,0.14034690142072614,0.909758669253848,-0.09608006108376022,-0.09076013221193202
2021-04-29,-0.220582755152534,-0.03279787996268568,1.333779252995627,0.13820404427786892,0.8751309947880974,-0.12459814362637178,-0.12592050664807852
2021-04-30,-0.220582755152534,-0.029542484103749378,1.3540993454525507,0.1544901072082272,0.9296956201349589,-0.11786898806162549,-0.13711791302951237
2021-05-03,-0.21769013878005328,-0.0006524366472554499,1.3555218769487394,0.19884816525756022,0.9842602454818201,-0.10552617136857934,-0.12032154934047723
2021-05-04,-0.22768281352135056,-0.0308282678994799,1.1742654446821268,0.15234725006536998,0.9286465892014177,-0.14367727413723252,-0.14428426327830546
2021-05-05,-0.2305754298938314,-0.029199297336759633,1.2250658282929785,0.1785975769197239,0.9955432274756009,-0.119311773735575,-0.12457673656490342
2021-05-06,-0.23189025551768627,-0.024312809859682982,1.1259033379937895,0.19766931055521586,0.8979179203015377,-0.12476198808548633,-0.12883166967244541
2021-05-07,-0.21269407909169058,-0.02024080766396641,1.1334215617962635,0.19895537348557424,0.9178623795840133,-0.11418209005082447,-0.12480061353980454
2021-05-10,-0.20243843922562232,0.0033779928622250655,1.0294837567638866,0.2035622766495242,0.8401826043211924,-0.10103754901415041,-0.12104476599265523
2021-05-11,-0.1966534841629466,0.0017490222995049098,1.0666696143918113,0.18149045585287116,0.8139385962936387,-0.102961130685841,-0.12698983049641455
2021-05-12,-0.20191250897608037,-0.018611837101246143,0.9063431487498346,0.15716856968534754,0.7750987086622285,-0.11610567172251507,-0.1381940980337194
2021-05-13,-0.18061261155191666,0.004192053932501327,0.8482270195601898,0.2043122984398147,0.8758732538944471,-0.09045765097948855,-0.11715754001642065
2021-05-14,-0.18061261155191666,0.013558210457058628,0.8410134279044883,0.20324108777128846,0.8317849937090325,-0.07025984458637324,-0.10138018503266777
2021-05-17,-0.16614980737179863,0.018037455293455462,0.8292276096134472,0.241491763270286,0.8989669512350786,-0.07090130359742075,-0.09703580278191881
2021-05-18,-0.15457961956416133,0.03432631249848961,0.8406069467717077,0.22574174147999582,1.0207360593120804,-0.07282488526911135,-0.09223401013977162
2021-05-19,-0.1401168153840434,0.04124858896788264,0.8159180207143764,0.23924169789941518,1.001841703591912,-0.06609215057783102,-0.06205127722957682
2021-05-20,-0.13222786164091382,0.05102198813311998,0.8735258197852331,0.27835003922252155,1.1865945002032636,-0.06096246689308049,-0.06685306987172412
2021-05-21,-0.13012414064274602,0.05590847561019685,0.8173402472734816,0.27159984310990937,1.2201860152806696,-0.05647424221937769,-0.06296609801237374
2021-05-24,-0.12441360443269833,0.053058201336520394,1.2686529251852114,0.3132790028763175,1.3734464313104628,-0.05903888522138989,-0.06982572918204566
2021-05-25,-0.1361306861695899,0.047764047007679444,1.1104597993818932,0.30513597141113835,1.365048820698303,-0.06871326424293611,-0.0792006092706411
2021-05-26,-0.12175063131067754,0.07179009017455096,1.0555952143174068,0.2964573346116961,1.4637242314346732,-0.055868176792944424,-0.06662461879290893
2021-05-27,-0.1097672522615839,0.07830554821434776,1.0452319275225546,0.31788634184607245,1.4269834782991113,-0.06389655528955229,-0.07965801966203945
2021-05-28,-0.10683798182736104,0.08074857984734396,1.0360877791889593,0.31724352828379576,1.3765956693686188,-0.04848205266883632,-0.06708177506742319
2021-05-31,-0.10816946838837138,0.07830554821434776,1.0827227222343354,0.33181513117754613,1.3954910977175534,-0.05137239618544753,-0.0574781897831288
2021-06-01,-0.09512090009046936,0.10273840981081528,1.0077411328107733,0.30717205613178633,1.417535764124644,-0.016833029770380148,-0.01700601011842584
2021-06-02,-0.0626323503195294,0.14589170654604433,1.0068266264962888,0.2996718382288839,1.383944249047238,0.015939441179043,-0.0019147707217704868
2021-06-04,-0.047985998148414866,0.14466913020183614,1.0190186209830263,0.30985051860890644,1.5151610712987074,0.03714497053185739,0.028267962188424534
2021-06-07,-0.027481105108854487,0.15893153105840319,0.9440370315594644,0.3091004968186162,1.4668734694928296,0.06156336247007377,0.04770358383582862
2021-06-08,-0.033339645977300325,0.15078158771179329,0.9339786818484683,0.323243702606117,1.441679565027583,0.054173659219431514,0.04267334011486623
2021-06-09,-0.051980457831446114,0.14507637284251595,0.9809182570406167,0.3013858624596861,1.519359340290404,0.0686321373748291,0.03169777777326033
2021-06-10,-0.05464343095346702,0.1458917065460441,1.0299917819455908,0.293242830994507,1.4962656429497727,0.06316999260313749,0.04038654227475802
2021-06-11,-0.057306404075487816,0.14263164436518339,0.9623253282266542,0.26731369301838925,1.383944249047238,0.05224570305975451,0.029868390324550687
2021-06-14,-0.04691081233731342,0.1377413389883504,0.9537907491236874,0.2692425695110243,1.4353810889112713,0.04871151444773969,0.029639939245735603
2021-06-15,-0.05012165260946422,0.13855667269187877,0.9004502396043139,0.30749324501002184,1.633780941317553,0.04871151444773969,0.026895985131113243
2021-06-16,-0.04343256402381657,0.14426146335007206,1.004692981720547,0.31199337575176345,1.674719963444812,0.06959571777394147,0.04358790678077895
2021-06-17,-0.06617613165250436,0.13937158218432288,1.111983874927006,0.3104933321711829,1.672620828948964,0.057065195778220446,0.02666727993541418
2021-06-18,-0.06751372722380511,0.12470151447599176,1.071749866208855,0.3157434847032148,1.5319562925230268,0.037787622585082836,-0.007402424834131116
2021-06-21,-0.07473818725671588,0.1275539098050884,1.1080215224593792,0.31767192539004485,1.510961729678244,0.04260711530354855,-0.00168606552607109
2021-06-22,-0.09427091461325277,0.10677138458679991,1.1412450276196768,0.2957073128214056,1.5697471492208965,0.029112615227989247,-0.00305804258338227
2021-06-23,-0.09427091461325277,0.10188150342105096,1.184527187428054,0.29870739998256646,1.6852177811815867,0.021722514296621087,-0.012432922671977598
2021-06-24,-0.09239794759468856,0.11003144676766063,1.1092406609206358,0.2900287631831242,1.5665979111627406,0.02204384032323392,-0.012432922671977598
2021-06-25,-0.11969022874911384,0.07539376333348513,1.1336249548311943,0.2672069205961809,1.4532264136978985,-0.010406906918850156,-0.035756024412500476
2021-06-28,-0.1263795950170472,0.0700962153159721,1.1610570948948955,0.3067432232197318,1.5414040066974941,-0.02165252248884586,-0.04650288155840698
2021-06-29,-0.1322661817963714,0.06357651516533469,1.2503646285180205,0.3146722740346888,1.53615563414349,-0.03129111024505171,-0.05221924086646712
2021-06-30,-0.14029314363560552,0.04849878060523927,1.371066959609558,0.3078148696940628,1.5256578164067154,-0.042536725815047416,-0.07394166035397953
2021-07-01,-0.14939057068708061,0.035458956092880634,1.3597891665002213,0.2921716203259812,1.4185858676869514,-0.04559051611004705,-0.07165486251387143
2021-07-02,-0.1400257355942598,0.060293121374851655,1.4000231752183727,0.3483156105639311,1.4826196597836083,-0.035303708770451525,-0.06548134693129715
2021-07-05,-0.14537722860860647,0.041512024051072016,1.3817348785511823,0.3461727534210739,1.4353810889112713,-0.04848364339174027,-0.07348424996258118
2021-07-06,-0.15822058969720998,0.02860243234151416,1.361617874192107,0.3166007147215184,1.3881435906677009,-0.05909177675794841,-0.08926160494633417
2021-07-07,-0.146982509903539,0.03609824219653146,1.355216939864882,0.3273150004358041,1.3986403357757093,-0.04591184213666,-0.08263042485547734
2021-07-08,-0.14939057068708073,0.024021801056031578,1.3155925003773592,0.30417196897062504,1.3241097985710444,-0.05844872702399706,-0.08994746641654783
2021-07-12,-0.12771746827063402,0.04984098447514751,1.3960608227507456,0.3161723176152691,1.3409050197953647,-0.045590516110047274,-0.05564905645130325
2021-07-13,-0.13146340230776243,0.04900783390608954,1.3469872978457715,0.3350296347947339,1.3209605605128885,-0.039804261546660946,-0.05496294086420561
2021-07-14,-0.12557681552843813,0.05358888940265616,1.4896353409882703,0.3551730149045569,1.392341859659398,-0.03851855975948393,-0.0563349179215169
2021-07-15,-0.13895527038201905,0.03776411912356359,1.509752345347346,0.3796021093000943,1.5781447598330565,-0.05009106888625647,-0.07142641143505635
2021-07-16,-0.14939057068708073,0.014860114273982372,1.506094929963575,0.35774426915366364,1.4658233659305222,-0.06552068337456074,-0.0876609226933237
2021-07-19,-0.15581252891366848,-0.0001315054360522261,1.527736009867764,0.3354584677067882,1.3629496862024548,-0.07098561191133423,-0.09292012572686947
2021-07-20,-0.1408285150828692,0.01527668955851147,1.5246878587775372,0.3521729277433958,1.447978041143895,-0.05877045073133613,-0.08125844779816582
2021-07-21,-0.13226618179637162,0.01569284063195653,1.587782085861134,0.36374444347598534,1.3849943526095458,-0.05491294768907862,-0.07165486251387132
2021-07-22,-0.14510954288497502,0.007780455492410132,1.5234687203162798,0.35688747494116435,1.4028396773961727,-0.06455630761399644,-0.08308783524687557
2021-07-23,-0.1496582564107125,-0.0026301087210579555,1.479138491750689,0.3577442691536634,1.3723974003769221,-0.06712810886907694,-0.08423110710848758
2021-07-26,-0.13654720959847744,0.005698427491933389,1.433397929172263,0.38303059356750424,1.4490281447062023,-0.05073372093948236,-0.06365195948258717
2021-07-27,-0.13253358983771746,0.013610812631479785,1.3413069298476987,0.35731587204741366,1.3251588295045855,-0.04141168704117737,-0.057935600174527146
2021-07-28,-0.11969022874911406,0.03734796805011875,1.3391723702607052,0.32945829338446586,1.3220095914464296,-0.010229938995778287,-0.04810330969453347
2021-07-29,-0.13360405504995831,0.027353130699011574,1.3022749831141085,0.3136006275603571,1.3440542578535202,-0.015373541505939059,-0.061822826150761734
2021-07-30,-0.1536718761714726,0.009862907703970913,1.1644434212111183,0.2540277172491918,1.159301461242169,-0.025981674872147198,-0.07302683957118261
2021-08-02,-0.14216638833645578,0.016109415916485403,1.1955470037644478,0.2660280658938359,1.0910683275250492,-0.020031575849646543,-0.07165486251387132
2021-08-03,-0.14698250990353912,0.021901169846907376,1.1995111858545777,0.2857430488974093,1.1488036435053943,-0.010383046075290614,-0.0659385032058113
2021-08-04,-0.1595584629507968,-0.022692323518643476,1.1339497128255007,0.28017127168133693,1.1414561364555418,-0.03804213824972924,-0.07920060927064099
2021-08-05,-0.17454247678159607,-0.033111371953792434,1.1513311266053026,0.2737427002527655,1.123610811668915,-0.035147420245132066,-0.0801014536248118
2021-08-06,-0.14939057068708073,-0.011856275587881493,1.201035871273859,0.298308201865247,1.1603515648044769,-0.008131775485371029,-0.043604932612013814
2021-08-09,-0.15715012448496912,-0.012273275083494406,1.2464714967684287,0.3491715331648195,1.2023406904940432,0.0034463011715655245,-0.047582115965223326
2021-08-10,-0.17855609654235605,-0.02644319792374039,1.2739158343154844,0.34011941079054964,1.1750476515329482,-0.015529034669807484,-0.06887177439909586
2021-08-11,-0.18658305838159017,-0.022692323518643365,1.1894482620873243,0.30822191231587004,1.1718984134747927,-0.004594007746822393,-0.06278897854414867
2021-08-12,-0.20424281871956285,-0.036445246863276215,1.0546660710228957,0.2702902466660835,1.062726257630414,-0.023247619880856774,-0.06793586191491774
2021-08-13,-0.21066449926386455,-0.03186079767803729,1.0019119555157783,0.2797729451756277,1.0910683275250497,-0.010061322367951986,-0.04617837429739813
2021-08-16,-0.21200237251745124,-0.039779545983844256,0.9576960783566331,0.2194269153665105,0.9986924655337572,-0.02090965489266794,-0.04898585763304808
2021-08-17,-0.21521321278960204,-0.04353042038894117,0.8903049828244187,0.2103747929922406,0.9871445442346747,-0.024459353052996846,-0.05483461183772964
2021-08-18,-0.21146727875247373,-0.04978159492338008,0.9140900753652004,0.1896849124030313,0.9325584663124853,-0.022523045598074054,-0.062321149360501704
2021-08-19,-0.20611578573812706,-0.051865743979277235,0.9692836875431676,0.21899590342543163,0.953554101786035,-0.0351084475339839,-0.059279878491470095
2021-08-20,-0.20504559820817192,-0.057283343733574243,1.0406389651655124,0.22115096313082683,1.0175868212539259,-0.03865854337503882,-0.059279878491470095
2021-08-23,-0.19782113817526115,-0.05061516970352231,1.049177203513485,0.20261614224701274,1.042780725719172,-0.028331967962842874,-0.04664645759792907
2021-08-24,-0.17161959303994923,-0.02560962314359827,1.04795745517806,0.2353756646038505,1.0186369248162332,-0.0012244589553744856,-0.03143959501900351
2021-08-25,-0.17432671764543217,-0.02394247358331436,0.9573911412727765,0.24141026758476225,0.9829462752429785,6.641268124063515e-05,-0.02769619919917532
2021-08-26,-0.18596743675369432,-0.04269684560879927,1.0467377068426353,0.20994378105116174,0.8895203096893789,-0.02413643630348039,-0.04313710342836641
2021-08-27,-0.17351449695910137,-0.030194072328837307,1.1912778845904612,0.2590830645864184,1.0732230027384229,-0.007355900388933967,-0.025824628347703382
2021-08-30,-0.18136513054677317,-0.040613120763986266,1.1424879511734738,0.23882376013248297,1.0280846389907006,-0.014455296709592003,-0.034013036704388044
2021-08-31,-0.1762216215645842,-0.03519509679860522,1.0671684914609991,0.21813387954327368,0.9734985610685116,-0.0015469780241654796,-0.01880617412546237
2021-09-01,-0.17540967856053957,-0.03686224635888924,1.028136544727409,0.20563322583456634,0.9378079114952569,0.0028116027328595194,-0.02535679916405642
2021-09-02,-0.2095193375167097,-0.0706905350447129,1.0226476772179978,0.1905469362851897,0.9283601973207893,-0.033349108002133865,-0.0763583119218676
2021-09-03,-0.21141424143586196,-0.07527837791862435,0.9439739095831052,0.18235683779307776,0.8191880414764108,-0.03883789738246779,-0.08899173281540851
2021-09-06,-0.1973371379508938,-0.06568526846410461,0.9421442870799681,0.20434019001132908,0.8044919547479392,-0.026569049304458803,-0.08361080779437391
2021-09-08,-0.23117633436057294,-0.1194917781528737,0.8232188243760605,0.14571820796652846,0.715264258186036,-0.07273858855156956,-0.12899735388088507
2021-09-09,-0.21764071133315843,-0.11573751005910438,0.9098209561912141,0.2013231064237757,0.7803481538449999,-0.06046974047356046,-0.12431829969376296
2021-09-10,-0.21520432695645242,-0.12658246642263116,0.8750581286316101,0.1608044975159051,0.654379704147535,-0.06983273548664415,-0.13835546225512907
2021-09-13,-0.19787861840844756,-0.10864682178934693,0.993983591335518,0.1879604288329102,0.8107893582354841,-0.05820972090766874,-0.130868924732357
2021-09-14,-0.2037427129226118,-0.1144865115722653,1.0571055676937458,0.19097794822626835,0.8181379379141032,-0.06402102935679344,-0.13624984975339138
2021-09-15,-0.21000805833993774,-0.1224111988332488,0.9854453529875451,0.1853743571864357,0.8464810804375056,-0.07919573049972783,-0.15403015401770148
2021-09-16,-0.19720468350050757,-0.13367315469238872,0.9680639392077435,0.178477730323366,0.8055409856814804,-0.07984156399876152,-0.14584199977790102
2021-09-17,-0.2116424962748923,-0.16495617687396225,0.8299274402208967,0.14614921990760732,0.7509549077592907,-0.10179592615864508,-0.16175073319073907
2021-09-20,-0.23724924595375274,-0.19623877484445162,0.7375315038124761,0.11080362590429504,0.6932195917789454,-0.1221364999323965,-0.1891229333626745
2021-09-21,-0.21790811937450427,-0.18455981948969868,0.7701597717850868,0.13106249455242547,0.7215627343023472,-0.12439651949828834,-0.19122854586441207
2021-09-22,-0.19965634040293945,-0.17246386463933272,0.8067522218478276,0.1668391004968166,0.8086902237396356,-0.10405594572453691,-0.17859512497087093
2021-09-23,-0.19774949614549242,-0.135758576381538,0.8473088540006986,0.17244269153664926,0.7897947953907007,-0.07306110762036044,-0.15379636648432005
2021-09-24,-0.20401511924510418,-0.15494564371274555,0.8625557081935071,0.15390787065283518,0.8107893582354837,-0.08597578919740323,-0.1774254249533116
2021-09-27,-0.18630843060081015,-0.12950231131409073,0.7902856193195942,0.15649437810511446,0.8181379379141027,-0.06208392654041894,-0.14630982896154798
2021-09-28,-0.20292549395513437,-0.1478549554429881,0.5786592831234099,0.10520003486446261,0.7383579555266673,-0.08339285288199483,-0.15707167900361696
2021-09-29,-0.19856671511296953,-0.13242173199446594,0.5338335317965521,0.12071733635491833,0.7047664404492608,-0.06692688242171929,-0.14771357062937296
2021-09-30,-0.21273212156486188,-0.13117073350762698,0.42253149618904895,0.08450971846944832,0.6753742669923177,-0.0659581321731687,-0.17251232911592396
2021-10-01,-0.19502543292056795,-0.10948124499165734,0.5582284985050463,0.1215793602370765,0.8170878343517953,-0.04156956628940289,-0.1392913747393072
2021-10-04,-0.20455993189008903,-0.1345724821905575,0.3490416589797114,0.06683692146779219,0.623937427128284,-0.04648609310501417,-0.1650260457100362
2021-10-05,-0.16669462001678326,-0.1199609556118243,0.30757021557527175,0.038387954327550045,0.5200136438379095,-0.023372889309549505,-0.1411629455907789
