date,ALPA4,AMAR3,ARZZ3,CEAB3,CGRA4,ENJU3,GRND3,GUAR3,LREN3,SOMA3,TFCO4,VULC3
2021-02-05,-0.0369048392882505,-0.09544898568498028,0.08536232473339989,-0.04577191621411936,0.014857400672258825,0.5325490196078435,-0.07159874393707555,4.440892098500626e-16,-0.05810753219132481,0.09932785660940979,0.0325835114248334,0.10888564380704469
2021-02-08,-0.061428698681419536,-0.09985360732733906,0.09357573692625398,-0.06749418153607445,0.05400007055190259,0.4243137254901965,-0.0954649919161008,-0.008718788432284463,-0.052825122398236224,0.12023898431665403,0.017843556293726026,0.09261573390791233
2021-02-09,-0.04785721680136523,-0.11013319806992883,0.10076269518874059,-0.08223429014740102,0.02857144551066093,0.5074509803921572,-0.09427181106961335,-0.01408425057219398,-0.06086360548991476,0.14787154592979812,0.02404997665847919,0.07884768675222098
2021-02-10,-0.06642856626967186,-0.13656413828971037,0.08536232473339989,-0.08456167571761042,-0.033428558639450934,0.3921568627450984,-0.11217083929156346,-0.038229180382060135,-0.08681669308084916,0.12023898431665403,0.004655010763685796,0.0463078669539565
2021-02-11,-0.06190489947540834,-0.14684372903230014,0.09313574330133867,-0.08844065166795967,0.003428585318742128,0.4031372549019614,-0.0680178858729753,-0.022803739365024556,-0.09531464978071202,0.12994772218073192,0.047323466555940774,0.05506828758938265
2021-02-12,-0.07952384735573703,-0.1439062444821847,0.11469632129714613,-0.08378588052754066,-0.014285574537047596,0.3725490196078436,-0.05966561994756292,-0.021461848559637953,-0.08360140229091306,0.1023151605675876,0.004655010763685574,0.03879837769025052
2021-02-17,-0.1161905862469933,-0.16446382078454969,0.11484308476933536,-0.08456167571761053,0.014285870973613335,0.2792156862745101,-0.058472439101075246,-0.0375589353399125,-0.06867260789433982,0.08289768483943227,0.008533534766353768,0.048811030041858494
2021-02-18,-0.14047634524316788,-0.1688700476097228,0.10736289635412266,-0.08068269976726139,-1.1102230246251565e-16,0.2909803921568632,-0.07279192478356289,-0.05700864805201655,-0.0813045464836687,0.09484690067214308,0.016291364732174296,0.03003665671036293
2021-02-19,-0.1285715661420752,-0.17474341152713924,0.12936346797484544,-0.11016291698991454,-1.1102230246251565e-16,0.2454901960784317,-0.0823386870801005,-0.06505719144215394,-0.08888381208400142,0.08289768483943205,0.027928500661147382,-0.008761720979887255
2021-02-22,-0.1409525460371569,-0.19970721465467745,0.13347017407127248,-0.10007757951900698,-0.032857028940805444,0.3200000000000003,-0.10859129675210077,-0.10798088856143095,-0.11943035517258616,0.06049290515309891,0.047323466555940774,-0.03879837769024985
2021-02-23,-0.16666666666666663,-0.19236510846220323,0.10486940128516764,-0.07680372381691225,-0.019999982213805945,0.3874509803921573,-0.10978447759858823,-0.11066396981165871,-0.1212677373716462,0.06945481702763212,0.03646203542750137,-0.033792051514445975
2021-02-24,-0.1411906464341517,-0.1894276239120879,0.09357573692625398,-0.09775019394879736,0.00028576484932285595,0.36470588235294144,-0.10739811590561321,-0.13078462792645618,-0.14285710626902226,0.05003734129947679,0.06206342168704815,-0.008761720979887366
2021-02-25,-0.16976197182759512,-0.2217335332321002,0.06482834906378598,-0.1062839410395654,-0.0197142173644832,0.24313725490196103,-0.13365072557761337,-0.13883317131659356,-0.14469448846808242,0.0343539955190435,0.02404997665847919,-0.025031630879019606
2021-02-26,-0.16833336944562827,-0.2555065796443561,0.04605449628965963,-0.14507370054305646,-0.021999743285934015,0.16156862745098066,-0.15155106932420126,-0.1750502158511198,-0.15801563746968772,0.0014936519790882397,0.003879305963152113,-0.0613268454813678
2021-03-01,-0.15833339352049147,-0.25403944255211275,0.044294521789998376,-0.15981380915438304,-0.06285700226151436,0.17647058823529438,-0.16229101246722644,-0.2012072815085203,-0.14630238997988898,-0.007468259895444973,0.010861431128438959,-0.10137745488779948
2021-03-02,-0.1557142891535519,-0.2511019580019974,0.053534684704872326,-0.18076027928626826,-0.03714261237094996,0.16470588235294148,-0.14677703041361345,-0.1911466022708489,-0.14170893448223865,0.012696041822255033,0.008533534766353768,-0.09762206008371588
2021-03-03,-0.15404758637459037,-0.24229110953446542,0.03989443714501917,-0.17455391776570972,-0.10542855389646599,0.10509803921568661,-0.14677703041361345,-0.20925512453811201,-0.13918234187090206,-0.008961911874533657,0.008533534766353768,-0.09637112871199538
2021-03-04,-0.140476345243168,-0.24522859408458086,0.0706951780557008,-0.18386346004654763,-0.08571404009541694,0.0901960784313729,-0.13484390642410093,-0.16431929157130065,-0.09669281448842626,-0.02912621359223333,0.008533534766353768,-0.07759675538049982
2021-03-05,-0.12380955820218531,-0.18795888163703034,0.15121727612337943,-0.14584949573312633,-0.08571404009541694,0.09725490196078468,-0.07040556309058776,-0.09389663798923653,-0.0914101485784995,-0.01792382374906687,-0.027152795860614365,-0.04255377249433323
2021-03-08,-0.20547630913087322,-0.2437598518095232,0.061308251668637403,-0.20713731574864225,-0.13371423455780396,-0.058823529411764386,-0.0978513536090756,-0.15761193862600442,-0.127239357577011,-0.07617625093353297,-0.049650580957542156,-0.09011257082000967
2021-03-09,-0.18119055013469865,-0.25697532191941397,0.03652095482623352,-0.21955003878975943,-0.1482855739441743,-0.12549019607843104,-0.11097765844507579,-0.19449992856322407,-0.15296270836385306,-0.07991038088125502,-0.09930194387556857,-0.10012522317161765
2021-03-10,-0.17380967857650131,-0.22613815487445932,0.061308251668637403,-0.20558572536850273,-0.1225711840536099,-0.14666666666666628,-0.07637146732302535,-0.14486887849865082,-0.11988982878077026,-0.033607169529499936,-0.13110975049986862,-0.07259042920469572
2021-03-11,-0.15833339352049114,-0.15565457749983225,0.08492218271265872,-0.14507370054305668,-0.11999989328283622,-0.04156862745098,-0.07159874393707533,-0.04560677836950433,-0.07165816188018326,0.004480955937266273,-0.06904554685233566,-0.07259042920469572
2021-03-12,-0.15476188756557374,-0.16593256305960757,0.07054856297933787,-0.15128006206361533,-0.1339999994071266,-0.10039215686274472,-0.07159874393707533,-0.03286371824215084,-0.04547559360199527,0.006721433905899632,-0.06826984205180198,-0.061326845481367354
2021-03-15,-0.15476188756557374,-0.16593256305960757,0.07905535372074413,-0.1326609775019395,-0.09485703309091709,-0.09803921568627427,-0.07040556309058776,-0.040912261632288005,-0.03950397339663059,0.042569081404032705,-0.06904554685233555,-0.06383000856926946
2021-03-16,-0.15928579510846896,-0.19530098782950445,0.07568201979778477,-0.1730023273855702,-0.10857137436588482,-0.07999999999999974,-0.06921238224410031,-0.056337702649323584,-0.06522732418347277,0.04480955937266584,-0.07214914801495442,-0.06257907719754918
2021-03-17,-0.14119064643415136,-0.17474341152713935,0.09210914097514533,-0.13653995345228853,-0.15142839441359335,-0.09803921568627427,-0.04057209535448714,0.009389733834978653,-0.04409742889428103,0.09410007468259862,-0.053529886920694714,-0.04630786695395561
2021-03-18,-0.14928581918333228,-0.20704932084715189,0.07025518443078549,-0.17377812257564007,-0.18114289932154537,-0.1364705882352939,-0.04295845704746215,-0.043594642521969984,-0.055810676384079994,0.02539208364451051,-0.06128771688651513,-0.06383000856926957
2021-03-19,-0.14809531719835978,-0.193833850737261,0.06820183138257185,-0.15593483320403412,-0.1591428595990455,-0.1466666666666664,-0.026252609671999494,-0.01944971271210394,-0.022828206044971044,0.06870799103808767,-0.06904554685233555,-0.0513141931297596
2021-03-22,-0.14166684722814038,-0.196769730104562,0.06086825804372231,-0.14972847168347558,-0.23171408811814032,-0.16078431372549007,-0.02386624797902448,-0.04225345207712905,-0.043996006626253914,0.08364451082897628,-0.06051201208598145,-0.06508224028545118
2021-03-23,-0.1373810400822396,-0.19530098782950434,0.07700200067253071,-0.10628394103956573,-0.19771429621660952,-0.16549019607843107,-0.034606191122049657,-0.03554679949237827,-0.0416950529495943,0.0634802091112765,-0.07680337681815597,-0.07634582400877954
2021-03-24,-0.1745239797674848,-0.23348026106693331,0.013200402330765026,-0.1210240496508923,-0.18999983103115736,-0.2125490196078429,-0.06324516248702483,-0.07511717031928011,-0.05872144425309589,0.041075429424943355,-0.12179972897249614,-0.10137745488779937
2021-03-25,-0.13690483928825048,-0.19970721465467745,0.024200688141126303,-0.1117145073700545,-0.18914283291975464,-0.19607843137254877,-0.07040556309058754,-0.03219277283945754,-0.013624647455171002,0.04555638536221007,-0.06982125165286912,-0.08635847636038751
2021-03-26,-0.12642866256912477,-0.2217335332321002,0.034027608153104794,-0.14662529092319643,-0.19999982213806033,-0.19607843137254877,-0.06921238224410009,-0.05499651220448265,-0.0341022131568236,0.04555638536221007,-0.09775053427450109,-0.08260308155630403
2021-03-29,-0.14666671481639304,-0.23935362498434998,0.013640395955680118,-0.1660201706749419,-0.19600000355723857,-0.16470588235294092,-0.07279192478356256,-0.07377597987443918,-0.04537647638551445,0.048543689320387884,-0.08456198874446086,-0.11764736478693194
2021-03-30,-0.11071427711612025,-0.19530098782950445,0.038427692798084,-0.10550814584949575,-0.1279998268810454,-0.1466666666666664,-0.05847243910107491,-0.06103291974708569,0.010534341682401527,0.07468259895444329,-0.08456198874446086,-0.095118896995814
2021-03-31,-0.12285715661420749,-0.20704932084715189,0.03182749163270193,-0.08611326609775016,-0.10885713921520768,-0.17647058823529393,-0.05727925825458735,-0.08048263245918985,-0.020067010409612007,0.09708737864077643,-0.06904554685233533,-0.08886163944828973
2021-04-01,-0.1416668472281406,-0.21292268476456844,0.02537405393950909,-0.09619860356865784,-0.15742856693967466,-0.16627450980392133,-0.05369840019048722,-0.09121355673900922,-0.012474170616841196,0.08812546676624322,-0.07680337681815586,-0.10137745488779959
2021-04-05,-0.12547626098114695,-0.20117595692973522,0.041801026721043355,-0.07214895267649324,-0.11857136547278802,-0.06745098039215658,-0.03579937196853722,-0.04896010466187983,-0.0023506403433187772,0.11277072442120972,-0.09309552351081485,-0.06257907719754952
2021-04-06,-0.11428578307103787,-0.18649174454478679,0.07054856297933743,-0.044996121024049596,-0.07142846555836935,-0.015686274509803644,0.007160400603563488,-0.010059978877125841,0.008463380926672537,0.10306198655713206,-0.06826984205180164,-0.038798377690250185
2021-04-07,-0.11047617671912591,-0.20411183629703644,0.05162809512884814,-0.06361520558572531,-0.02857144551066071,-0.011764705882352677,-0.011933123989511851,-0.009389733834978098,-0.007642526459429755,0.11202389843166527,-0.06904554685233522,-0.04505693558223578
2021-04-08,-0.0988094980150277,-0.20704932084715189,0.07260191602755106,-0.08456167571761053,-0.042857020047708305,0.008627450980392304,0.0011944963711261192,-0.0033533262923751694,-0.023748433845532047,0.11277072442120972,-0.004655010763685907,-0.030037957054823927
2021-04-09,-0.10047620079398911,-0.20704932084715189,0.09254913460006042,-0.08223429014740113,-0.08571404009541683,0.015686274509804088,-0.0035795425394616887,-0.004024271695068471,-0.04514648346458383,0.11650485436893177,-0.03801422698905321,-0.002503163087901994
2021-04-12,-0.09523823280874211,-0.19823847237961978,0.0909357751767621,-0.07059736229635383,-0.11542854500336874,0.02666666666666684,-0.002386361692974348,-0.007377597987443862,-0.05504002081717585,0.108289768483943,-0.04577205695487363,0.02002530470321573
2021-04-13,-0.0888095220898909,-0.2143914270396261,0.09108239025312503,-0.08223429014740125,-0.10571431874578852,0.05019607843137286,0.0011944963711261192,-0.0020121358475342355,-0.044916234426814916,0.0948469006721433,-0.05818489768438018,0.018773072987034123
2021-04-14,-0.10380960635191205,-0.21879604868198488,0.09577585344665662,-0.05042668735453848,-0.11142842998598124,0.04705882352941204,0.00835358145005105,0.042924397479822796,-0.04537647638551445,0.10007468259895447,-0.06749413725126785,0.03128888842654409
2021-04-15,-0.09357153002978058,-0.20264309402197866,0.18729823732469675,-0.019394879751745475,-0.09085691807352958,0.021176470588235574,0.036993868339664004,0.06706932728968895,-0.035712931953853166,0.10604929051530987,-0.09231981871028117,0.04380470386605384
2021-04-16,-0.09166672685382471,-0.08516939494239062,0.16720440367582423,0.061287820015516026,-0.09714285544893364,0.05882352941176516,0.044152953418588936,0.15358836729148173,0.07909963662143049,0.10828976848394323,-0.06439131804913356,0.05256512450148021
2021-04-19,-0.09380963042677504,-0.1116019403449865,0.15224402684539884,0.035686578743211905,-0.08599980494473958,0.07294117647058873,0.06682602055112685,0.14956409559641304,0.040675451815715746,0.09111277072442125,-0.06439131804913356,0.03629521460234786
2021-04-20,-0.100476200793989,-0.11306907743722983,0.15620411786546295,-0.06904577191621408,-0.06857140993827282,0.058039215686275014,0.07160005946171433,0.1006039909345331,-0.001430156425919149,0.07094846900672147,-0.05352988692069438,0.011263583723328141
2021-04-22,-0.11309528108606526,-0.15565457749983203,0.1575242471360352,-0.0705973622963536,-0.04257125519838534,0.0196078431372555,0.06563283970463929,0.13615009006636614,-0.0612523908506859,0.047796863330843875,-0.07680337681815597,0.01626990989913213
2021-04-23,-0.08309535331065476,-0.15124835067465892,0.16603103787744145,-0.06671838634600447,-0.04714260347785271,0.047843137254902635,0.014833855815869379,0.14151555220627587,-0.060792148891986364,0.053024645257655045,-0.06904554685233544,0.01626990989913213
2021-04-26,-0.07785714457677595,-0.11306907743722983,0.12804333870427342,-0.028704422032583166,-0.002857055620095972,0.0737254901960791,0.01736492521900268,0.17974543294888212,-0.04515595978760656,-0.053771471247199276,-0.015515659931641168,0.018773072987034123
2021-04-27,-0.07500018056147384,-0.17033878988478057,0.1215899010110808,-0.053529868114817414,-0.04485707755640167,0.13019607843137315,-0.006677603061488235,0.1562707481811636,-0.06956824847840892,-0.11127707244212082,-0.019394965894793614,-0.020025304703216062
2021-04-28,-0.0828572529136602,-0.18208551771961368,0.1267233578295277,-0.05197827773467756,-0.028856913923417604,0.046274509803922115,-0.011739741867754838,0.1602950198762323,-0.07878025892387808,-0.10380881254667651,-0.01629136473217474,-0.031288888426544315
2021-04-29,-0.08952382328087416,-0.1982384723796199,0.1171898163661016,-0.03335919317300173,-0.04171425708698284,0.08470588235294163,-0.010474207166188076,0.15291742188878854,-0.07947126215402367,-0.09260642270351005,-0.027152795860614143,-0.005006326175804099
2021-04-30,-0.054047586374590506,-0.21292268476456855,0.10994068025240433,-0.04499612102404915,-0.01771415985578917,0.13019607843137315,0.0338142452900938,0.1254191657865471,-0.06956824847840903,-0.09484690067214341,-0.011637135928973086,-0.04881103004185816
2021-05-03,-0.05428568677158496,-0.21145394248951077,0.10950038983583643,-0.041117145073700234,-0.08171422151459484,0.14901960784313784,0.08949119453583765,0.15962477483408466,-0.05574997669336679,-0.10380881254667651,-3.0496458892081968e-05,-0.038798377690250296
2021-05-04,0.07595234140082008,-0.21586016931468388,0.11507576942494047,-0.0535298681148173,-0.09571403120231958,0.1364705882352948,0.09328648311589993,0.15291742188878854,-0.053677223119768414,-0.10828976848394312,-0.015593855980082005,-0.03754744631853002
2021-05-05,0.12547602023251492,-0.16299668369230624,0.16569447614344268,-0.03956555469356049,-0.08857139215207877,0.1207843137254907,0.12618643878271962,0.15425931269417492,-0.04676795916882792,-0.10455563853622096,-0.019484891350500688,-0.022528467791118167
2021-05-06,0.10999997592513688,-0.16593256305960746,0.17376409278063298,-0.04809930178432864,-0.07714287323512758,0.08313725490196133,0.1704748912390015,0.16431929157130076,-0.036864945493213175,-0.10380881254667651,-0.019484891350500688,0.0037540944596221593
2021-05-07,0.11761894788032867,-0.11013319806992883,0.18975656258282436,-0.03258339798293208,-0.06571405788161067,0.05568627450980457,0.14516814378158194,0.20053633610582722,0.0032081195184605615,-0.056011949215832524,-0.003921531829310654,0.04881103004185783
2021-05-10,0.0933331888841542,-0.12481741045487726,0.1984130847129455,-0.008533747090767818,-0.06114270960214341,0.0619607843137262,0.15655664057104413,0.24815595068341167,0.010808130582707909,-0.047796863330843764,0.042770110655228066,0.0225284677911175
2021-05-11,0.09190458650218725,-0.09251150113486495,0.2031081802605661,-0.032583397982932194,-0.05714289102132164,0.03058823529411847,0.1847838527243868,0.23272980930583054,0.025087156560126722,-0.05526512322628807,0.042770110655228066,0.04755879832567622
2021-05-12,0.03214283134836071,-0.13362825892240937,0.17963285091828918,-0.053529868114817414,-0.07428552117846565,-0.0799999999999993,0.14132944288847238,0.21395034163587412,-0.005313143813701515,-0.07393577296489895,0.032653887868430376,0.018773072987034123
2021-05-13,0.06785716865163893,-0.13803288056476815,0.19107698864504896,-0.05508145849495705,-0.09142844777217529,-0.10745098039215617,0.1643340222297367,0.2501680865309459,0.01610513903558819,-0.0702016430171769,0.06455943955328136,0.022528467791117723
2021-05-14,0.08809522089890698,-0.08516939494239073,0.23010464576877587,-0.003103180760279045,-0.08285698447532042,-0.07137254901960732,0.2205700694465469,0.3179076588627825,0.007583875703426113,-0.014189693801344161,0.05833347017641777,0.06007461376518619
2021-05-17,0.1102380763221309,-0.02790128767765432,0.2538735020554317,0.04577191621411969,-0.07142846555836913,-0.14745098039215643,0.20651105764234412,0.32796763773990856,0.038675179307400054,-0.023151605675877374,0.031097004543972018,0.09887299145543627
2021-05-18,0.09499989166311518,-0.05580097017249375,0.2471243114804662,0.03801396431342141,-0.05571406677470769,-0.13019607843137193,0.200121554476534,0.28236085937040367,0.029462912745092495,-0.014936519790888614,0.003860538911526268,0.08886033910382829
2021-05-19,0.07976170700409946,-0.038179273237429645,0.2441899324116381,0.01706749418153608,-0.05571406677470769,-0.1749019607843132,0.18606254267233147,0.2608990108107654,0.021862901680845148,-0.04331590739357716,0.042770110655227844,0.07509359229259815
2021-05-20,0.08333321295901697,-0.022026318577423543,0.242869357953587,0.06594259115593482,-0.05371430570257951,-0.18117647058823472,0.20906712201359556,0.29376272905291634,0.014032385461990371,-0.01941747572815522,0.019424680393200555,0.06383000856926957
2021-05-21,0.08047600819508305,-0.032305909320013315,0.24477668950874243,0.06594259115593482,-0.05714289102132142,-0.19764705882352884,0.19245204583814157,0.25419165786546927,0.01702639130350314,0.0014936519790889058,-0.003921531829310987,0.058823682393465804
2021-05-24,0.05333328518360636,-0.06754769800732685,0.25827507065867383,0.06826997672614432,-0.05571406677470758,-0.15372549019607784,0.19373073578608602,0.24614381483587744,0.013802136424221123,-0.0022404779686333587,-0.02648891140935139,0.11639513307075022
2021-05-25,0.05904745396284228,-0.06608056091508341,0.2591553547001568,0.061287820015516026,-0.05714289102132142,-0.15137254901960717,0.17967172398188325,0.25553354867085587,0.03752367800171652,-0.006721433905899965,-0.037383184878135856,0.11514420169902984
2021-05-26,0.06238085952076511,-0.032305909320013315,0.2632635447548468,0.07292474786656356,-0.04285702004770808,-0.18039215686274457,0.18606254267233124,0.25419165786546927,0.05940245892654428,0.014936519790888614,-0.02104099271447457,0.12390462233445598
2021-05-27,0.0947617912661205,0.03817766805461398,0.28395111010465857,0.0744763382467033,-0.05857141883136974,-0.17254901960784252,0.22696088813699422,0.31455433257040744,0.08243299727389419,0.08812546676624344,-0.001586597822865965,0.1439299270376717
2021-05-28,0.11976185145327856,0.08223191039227373,0.30625262846107404,0.07757951900698257,-0.0794283991565784,-0.18274509803921524,0.2691379235496021,0.3279676377399088,0.09233626706634723,0.12023898431665403,0.011642609652363634,0.1439299270376717
2021-05-31,0.1259522210265036,0.1336266537395936,0.30038387032341785,0.08999224204809964,-0.06057117990349781,-0.1835294117647055,0.2972559471580072,0.32729739269776115,0.0778269920511594,0.1344286781179982,0.05210828276003876,0.1464330901255737
2021-06-01,0.1454762128314202,0.1365625331068947,0.2955420113036078,0.09154383242823916,-0.05714289102132153,-0.17098039215686234,0.30620151469506895,0.3514423225076271,0.1024695297797309,0.15758028379387579,0.03887907528480938,0.1476840214972941
2021-06-02,0.13499979536366236,0.2452269889017651,0.2816036365287615,0.10861132660977524,-0.038285671768240825,-0.1662745098039211,0.3010893859525656,0.4037557534618823,0.10154827751181639,0.15982076176250914,0.03810102460282261,0.118898296158652
2021-06-04,0.12523791983552024,0.20851645793939388,0.25886197615160467,0.13033359193173033,-0.001428527810047986,-0.16235294117647014,0.3036454503238175,0.47551959748878736,0.10776653823261095,0.1590739357729647,0.05833347017641777,0.1264077854223582
2021-06-07,0.11119047791010894,0.22613654969164365,0.25460702262472545,0.12024825446082255,-0.01514286908501572,-0.17411764705882304,0.25635628616870676,0.4701541353488774,0.11467580218355122,0.15384615384615374,0.05833347017641777,0.14142676394976994
2021-06-08,0.1476188756557386,0.33333226321145615,0.2852716845627097,0.16058960434445346,-0.02142851002385404,-0.1592156862745091,0.2819182454058604,0.5358822721937253,0.12342731455348233,0.16878267363704258,0.05755541949443099,0.13516820605778435
2021-06-09,0.13571409655464595,0.31424342918414894,0.2964224437409173,0.14584949573312667,-0.03428555675085332,-0.15294117647058758,0.26913792354960253,0.5318580004986568,0.10316053300987615,0.19044062733383105,0.04666114602564653,0.14392992703767193
2021-06-10,0.14809507644972775,0.2657845652041302,0.29275439570696915,0.1590380139643135,-0.03771414206959545,-0.13333333333333264,0.2640257948070994,0.5023476085488809,0.09671202325131234,0.20985810306198638,0.05055218139606521,0.11889829615865222
2021-06-11,0.12928562658442644,0.27165792912154685,0.294074821769194,0.1256788207913111,-0.0345713216001764,-0.15686274509803855,0.2422972743645042,0.45405774892914885,0.0695359777567659,0.2345033607169531,0.14782493781459238,0.11639513307075022
2021-06-14,0.16190465872677628,0.3729802787239427,0.3526163816526975,0.14274631497284718,-0.027142621264047095,-0.13019607843137182,0.2550789117454002,0.4956409559641306,0.10385153624002164,0.2696041822255415,0.1594980439258482,0.1526903476730983
2021-06-15,0.16404756229972683,0.32158553537662304,0.3402918114886282,0.1396431342125679,-0.009999991106903083,-0.14823529411764635,0.2435759643124491,0.46747175445919575,0.09509976775325213,0.23973114264376405,0.13226157829340246,0.19148872536334838
2021-06-16,0.1683331286969958,0.3436118539540458,0.3407319535093698,0.13266097750193961,-0.016857161744386784,-0.15215686274509732,0.23462908125074966,0.45338680352645566,0.07368148490396265,0.2389843166542196,0.1571631099194033,0.18898556227544638
2021-06-17,0.17404753822486385,0.3024950961665014,0.3590720452832845,0.13886733902249815,-0.019999982213805945,-0.1443137254901954,0.2486880930549522,0.42521830238206637,0.06631172287748432,0.22031366691560872,0.16728011466668535,0.185231467815824
